filename,width,height,class,xmin,ymin,xmax,ymax
psoriasis-new-treatments-15-1456x967_jpg.rf.7be5168457e57ca8e099ebfe7ae52eff.jpg,640,640,Psoriasis Eritrodermica,0,0,605,640
unnamed_jpg.rf.806203a6a24276f138a65d2aab3e660c.jpg,640,640,Psoriasis Eritrodermica,9,0,640,631
psoriasis-pustular-generalized-13_jpg.rf.7e65bd9ed8f45f8a9d673bc307c320bc.jpg,640,640,Psoriasis Guttata,2,0,640,638
Psoriasis-Guttate-31_jpg.rf.7ef05f60602e97d7c518e7bab4fd6c7d.jpg,640,640,Psoriasis Guttata,0,16,635,640
psoriasis-143_jpg.rf.7e2d25ddeb4c9cc0ab4154b7cfdff3f7.jpg,640,640,Psoriasis Inversa,0,0,639,638
Psoriasis-Hand-1_jpg.rf.7b35ea7e7ca213d1b20dd0f32cf35cf8.jpg,640,640,Psoriasis Pustulosa,3,16,640,636
unnamed1_jpg.rf.7f721110b234c412bfae26c19ef0189f.jpg,640,640,Psoriasis Guttata,90,0,640,637
psoriasis-erythrodermic-251_jpg.rf.7d5356c58b0670a76fbcd89cfd843e1c.jpg,640,640,Psoriasis Eritrodermica,0,0,629,629
psoriasis-palms-soles-105_jpg.rf.7fbfe69747fc234b78eba00e19e24a3b.jpg,640,640,Psoriasis Vulgar,15,0,640,621
IJDVL-90-5-623-g5_png.rf.7dc77255c487daab9c95ebadeb8b02ad.jpg,640,640,Psoriasis Eritrodermica,21,10,620,629
psoriasis-erythrodermic-31_jpg.rf.7fc991dbad985ce93b2d3ff7a00a52de.jpg,640,640,Psoriasis Eritrodermica,17,132,621,640
Psoriasis-Light-Sensative-7_jpg.rf.7ef8ceeda444f883cbfbd0e2d0498492.jpg,640,640,Psoriasis Eritrodermica,0,0,639,616
Psoriasis-Light-Sensative-7_jpg.rf.7ef8ceeda444f883cbfbd0e2d0498492.jpg,640,640,Psoriasis Eritrodermica,0,0,132,365
Psoriasis-Light-Sensative-7_jpg.rf.7ef8ceeda444f883cbfbd0e2d0498492.jpg,640,640,Psoriasis Eritrodermica,512,186,637,598
psoriasis-90_jpg.rf.815a7b3226fa3ba436647b4fdea2b67f.jpg,640,640,Psoriasis Guttata,0,0,639,639
psoriasis-155_jpg.rf.80fbd613021a2394217ce54d17aaced4.jpg,640,640,Psoriasis Pustulosa,5,0,640,605
Psoriasis-Chronic-Plaque-90_jpg.rf.84373e878b60a27be955140722ad99f1.jpg,640,640,Psoriasis Vulgar,0,2,620,640
Psoriasis-Chronic-Plaque-156_jpg.rf.80eff8fa6b77526f47173ada20abb2e2.jpg,640,640,Psoriasis Vulgar,19,0,640,623
Psoriasis-Anus-10_jpg.rf.8090a63f3539919ad101d666a7c68bfc.jpg,640,640,Psoriasis Inversa,0,0,640,640
Psoriasis-Chronic-Plaque-126_jpg.rf.80fafac85b67310e80500755ecba39b7.jpg,640,640,Psoriasis Vulgar,0,0,638,628
psoriasis-palms-soles-171_jpg.rf.80f974e42874363bd3b96cdb4f4257a8.jpg,640,640,Psoriasis Pustulosa,0,20,632,640
Psoriasis-inversus-24_jpg.rf.8142d15ea63b8c6fa5c029725e8f6abb.jpg,640,640,Psoriasis Inversa,0,0,638,638
psoriasis-palms-soles-131_jpg.rf.82a6f5e213130672436eb8edac78cc1d.jpg,640,640,Psoriasis Vulgar,5,0,640,629
psoriasis-palms-soles-89_jpg.rf.85048b1311762b8e3a8792c489bdaf2e.jpg,640,640,Psoriasis Pustulosa,22,23,640,640
psoriasis-38-1_jpg.rf.855eca682f600c2e8496b3f356d66400.jpg,640,640,Psoriasis Guttata,0,0,637,639
psoriasis-145_jpg.rf.84e8cbc4e9e25b17ea2ed5ef66fc1294.jpg,640,640,Psoriasis Guttata,5,0,631,632
psoriasis-145_jpg.rf.84e8cbc4e9e25b17ea2ed5ef66fc1294.jpg,640,640,Psoriasis Guttata,464,0,640,547
psoriasis-palms-soles-133_jpg.rf.828e712f5dcecbdb7625c2ec96a0789b.jpg,640,640,Psoriasis Pustulosa,0,0,639,638
Psoriasis-penis-16_jpg.rf.8570ce36d2b386e74ce159da0e5bf574.jpg,640,640,Psoriasis Inversa,67,144,493,472
psoriasis-55_jpg.rf.80c965e1e6c5c39e8a6885fd1839ad13.jpg,640,640,Psoriasis Eritrodermica,5,0,568,629
psoriasis-110_jpg.rf.85195383cbd7c942ef84740636bda3e6.jpg,640,640,Psoriasis Eritrodermica,0,0,610,639
psoriasis-palms-soles-110_jpg.rf.84eb0d25366ff573357a999cc79cedca.jpg,640,640,Psoriasis Pustulosa,0,2,637,640
psoriasis-78_jpg.rf.82c1e30a8f42efd307b5c1f153985d28.jpg,640,640,Psoriasis Eritrodermica,100,0,640,628
psoriasis-150_jpg.rf.8377a53649291e149e1c0049fbd9a155.jpg,640,640,Psoriasis Vulgar,7,0,374,626
psoriasis-150_jpg.rf.8377a53649291e149e1c0049fbd9a155.jpg,640,640,Psoriasis Vulgar,323,50,640,631
psoriasis-palms-soles-19_jpg.rf.811bc40c446125f8b59d90eaf2477a91.jpg,640,640,Psoriasis Pustulosa,15,50,640,640
unnamed1_jpg.rf.8328451617ab5e03d8f3b62b434efb2b.jpg,640,640,Psoriasis Guttata,29,0,570,613
IJDVL-90-5-623-g5_png.rf.84c39358dca3a93568ffe98611fb07d3.jpg,640,640,Psoriasis Eritrodermica,48,14,640,640
Psoriasis-penis-22_jpg.rf.8457a23010dc89032d230ebfe687a24a.jpg,640,640,Psoriasis Inversa,0,14,627,640
psoriasis-44_jpg.rf.84e19d6d8385765d168453176c1c6a2c.jpg,640,640,Psoriasis Eritrodermica,4,37,486,640
psoriasis-44_jpg.rf.84e19d6d8385765d168453176c1c6a2c.jpg,640,640,Psoriasis Eritrodermica,451,42,640,562
Psoriasis-Guttate-122_jpg.rf.8433b473ddec0e473ba29cc3cc94c8d7.jpg,640,640,Psoriasis Guttata,3,0,615,639
Psoriasis-penis-27_jpg.rf.86353c5f893c798627311cad4f5e5f6c.jpg,640,640,Psoriasis Inversa,200,462,420,621
Psoriasis-penis-27_jpg.rf.86353c5f893c798627311cad4f5e5f6c.jpg,640,640,Psoriasis Inversa,206,22,482,211
jrdt-9-099-002_jpg.rf.8743fb23e2059d6412f0a9323f54d567.jpg,640,640,Psoriasis Eritrodermica,0,41,613,640
Psoriasis-Hand-30_jpg.rf.85a335b6e76d374f8946ad68fdfca42d.jpg,640,640,Psoriasis Pustulosa,0,0,638,638
psoriasis-139_jpg.rf.861bbd174bc76d69d0b17dae6fdf9ad3.jpg,640,640,Psoriasis Vulgar,149,143,494,640
psoriasis-89_jpg.rf.8736c711e7ca9bb7300a441a8ff04cb8.jpg,640,640,Psoriasis Pustulosa,0,4,637,640
Psoriasis-Anus-3_jpg.rf.88a28e84163abfabdc4ab576b12846ca.jpg,640,640,Psoriasis Inversa,0,0,613,637
psoriasis-63_jpg.rf.8597ce9b1e85a23a53521ed9c61bd044.jpg,640,640,Psoriasis Inversa,2,20,640,640
Psoriasis-penis-5_jpg.rf.8847cd14d27c14c78515c7c946fdfe6d.jpg,640,640,Psoriasis Inversa,0,1,639,640
psoriasis-palms-soles-99_jpg.rf.870caece7fc28739dec696e4c689f70d.jpg,640,640,Psoriasis Pustulosa,2,40,640,640
psoriasis-154_jpg.rf.8ac254f7c6c47d6e7c63ccf4ee45115e.jpg,640,640,Psoriasis Vulgar,0,0,638,638
psoriasis-palms-soles-102_jpg.rf.86f578b189572d61a13546e69683fe6f.jpg,640,640,Psoriasis Pustulosa,5,24,640,640
psoriasis-129_jpg.rf.8577fcd935f258f6499a03eb8bf28caa.jpg,640,640,Psoriasis Inversa,90,0,496,566
psoriasis-103_jpg.rf.871f7673c21ee67bb5334486ff03b45c.jpg,640,640,Psoriasis Vulgar,31,0,538,623
psoriasis-115_jpg.rf.881d6da46d502be7144615a16e288417.jpg,640,640,Psoriasis Vulgar,0,0,630,637
psoriasis-palms-soles-127_jpg.rf.8ae3ee2526bdc22e715cc9387f8cca98.jpg,640,640,Psoriasis Pustulosa,0,0,638,633
Psoriasis-Hand-59_jpg.rf.88f9f52e75f7aa0a5bf8dcb680cce694.jpg,640,640,Psoriasis Vulgar,11,86,640,640
psoriasis-43-2_jpg.rf.8a458744a6e0cd899a1f6ab8b4fe9a9f.jpg,640,640,Psoriasis Eritrodermica,59,0,594,625
psoriasis-132_jpg.rf.8a940ba8f04475320754378e42245281.jpg,640,640,Psoriasis Vulgar,202,0,419,163
psoriasis-132_jpg.rf.8a940ba8f04475320754378e42245281.jpg,640,640,Psoriasis Vulgar,120,185,466,476
psoriasis-132_jpg.rf.8a940ba8f04475320754378e42245281.jpg,640,640,Psoriasis Vulgar,202,447,499,577
psoriasis-132_jpg.rf.8a940ba8f04475320754378e42245281.jpg,640,640,Psoriasis Vulgar,80,485,202,612
psoriasis-palms-soles-103_jpg.rf.859490423a1904c8ff7b9df41b379209.jpg,640,640,Psoriasis Vulgar,3,0,640,635
1_DTY9jPJNdKORSP3wIyKXLQ_jpg.rf.885a23cb7a964eaed42ced8bb1802057.jpg,640,640,Psoriasis Eritrodermica,114,0,640,612
Psoriasis-Chronic-Plaque-158_jpg.rf.880793791b9a8b21a3a52c723991ba6c.jpg,640,640,Psoriasis Vulgar,0,3,636,640
psoriasis-62-1_jpg.rf.882feb893be944adcd72048599be2729.jpg,640,640,Psoriasis Eritrodermica,10,0,639,634
jrdt-9-099-001_jpg.rf.897f2beec255ba6a8dd8dd213cc6d188.jpg,640,640,Psoriasis Eritrodermica,0,5,604,639
psoriasis-129_jpg.rf.8844f36020312e12a733ce3feffadfaa.jpg,640,640,Psoriasis Inversa,84,0,476,551
Psoriasis-penis-1_jpg.rf.867ece7cb96cf5e538be0505767a247b.jpg,640,640,Psoriasis Inversa,0,118,635,563
Psoriasis-Chronic-Plaque-154_jpg.rf.8af7f5a4008c415e8ed9c9f6b3e9e964.jpg,640,640,Psoriasis Vulgar,0,0,639,638
Pasted-into-Dermatosis-eritematoescamosas-3_jpg.rf.8c4045f0bcc7bbf2d10109f7d13a5143.jpg,640,640,Psoriasis Guttata,0,0,637,615
Psoriasis-HIV-5_jpg.rf.8e790e4846d5caa7d0cfd9cca46e6d27.jpg,640,640,Psoriasis Vulgar,7,0,640,640
Psoriasis-Chronic-Plaque-129_jpg.rf.8c72b9e152dac5b0bdf9cc3746cb86c6.jpg,640,640,Psoriasis Vulgar,6,0,640,640
Figure_8-26_jpg.rf.8ecec5a9ad83cc4f5a68185ce31f3d2b.jpg,640,640,Psoriasis Eritrodermica,1,20,623,640
psoriasis_erythrodermic_37_jpg.rf.8dda1a2e338902606fc70faf81590c6b.jpg,640,640,Psoriasis Eritrodermica,65,131,572,640
Psoriasis-Chronic-Plaque-1262_jpg.rf.8c76975e6828121d95e3732ef5fe9fc2.jpg,640,640,Psoriasis Vulgar,0,35,640,640
Psoriasis-Anus-5_jpg.rf.8db559c189215adb0f790cd72728a1df.jpg,640,640,Psoriasis Inversa,0,0,621,637
psoriasis-134-1_jpg.rf.90a51d687a0750f3dbe5c85b0ab04c14.jpg,640,640,Psoriasis Vulgar,30,0,314,638
psoriasis-134-1_jpg.rf.90a51d687a0750f3dbe5c85b0ab04c14.jpg,640,640,Psoriasis Vulgar,375,0,639,638
foto_noticia1796_jpg.rf.8f974b5aeffb173926d5f8ac5bf24352.jpg,640,640,Psoriasis Guttata,0,0,640,621
Psoriasis-Guttate-71_jpg.rf.8de8d8bcfd6606c15a7cd58db8dffaf9.jpg,640,640,Psoriasis Vulgar,8,3,640,640
Psoriasis-Chronic-Plaque-91_jpg.rf.8fdf686a3ea181350e71ae6c12c90b23.jpg,640,640,Psoriasis Vulgar,5,0,640,638
psoriasis-palms-soles-112_jpg.rf.8e33c8c79b61b629b0051f4c59a0b27f.jpg,640,640,Psoriasis Pustulosa,34,8,640,620
Psoriasis-Hand-37_jpg.rf.8b7ea05aece49aa94f1cbfcf5ef6cf56.jpg,640,640,Psoriasis Pustulosa,6,2,640,640
Psoriasis-Chronic-Plaque-167_jpg.rf.8ce1dd1d9d3117f95babdac4b8d970c6.jpg,640,640,Psoriasis Vulgar,17,0,640,620
Psoriasis-Guttate-27_jpg.rf.8fc60f6fae76e7b23cb0666e5337aeb8.jpg,640,640,Psoriasis Guttata,2,0,640,638
psoriasis-palms-soles-102_jpg.rf.90d69e696a9da245e38c90d57309fc1d.jpg,640,640,Psoriasis Pustulosa,0,0,639,638
psoriasis-73_jpg.rf.8c6a581908a60bd2b5a277b6df63d2b5.jpg,640,640,Psoriasis Pustulosa,290,56,628,640
psoriasis-73_jpg.rf.8c6a581908a60bd2b5a277b6df63d2b5.jpg,640,640,Psoriasis Pustulosa,3,19,301,640
psoriasis-pustular-generalized-66_jpg.rf.8fdb47b8a576a6593ef91e12dd82b39f.jpg,640,640,Psoriasis Pustulosa,0,23,619,640
psoriasis-93_jpg.rf.8fc470cf5ec8f68c3b383052c5ad85c3.jpg,640,640,Psoriasis Vulgar,0,5,635,640
Psoriasis-Hand-60_jpg.rf.8fb04bdf52bd9a5daebeeccbc85463e2.jpg,640,640,Psoriasis Vulgar,78,3,640,640
psoriasis-53_jpg.rf.8ee3e60e2de36208899e0faf459ce826.jpg,640,640,Psoriasis Eritrodermica,0,0,626,639
psoriasis-114_jpg.rf.908ba50a192f545eafa3662dc6ba2d57.jpg,640,640,Psoriasis Vulgar,0,74,591,558
psoriasis-104_jpg.rf.8bc7591ea030a6c9d7b6ca8246c4b055.jpg,640,640,Psoriasis Eritrodermica,95,0,507,639
Psoriasis-Chronic-Plaque-106_jpg.rf.9322955f6de38e3b289f76a336a10085.jpg,640,640,Psoriasis Inversa,3,14,640,640
psoriasis-palms-soles-119_jpg.rf.91c437cfbdddc9d5485c1febe13e6b33.jpg,640,640,Psoriasis Vulgar,10,0,640,640
Psoriasis-penis-7_jpg.rf.91a961168e45443e2630eecaf1762a91.jpg,640,640,Psoriasis Inversa,198,93,640,615
psoriasis-erythrodermic-32_jpg.rf.8e9d759663d0aef82781d996ebbd9412.jpg,640,640,Psoriasis Eritrodermica,2,168,573,581
psoriasis-palms-soles-162_jpg.rf.91fd25b1a4c99cafedfb191881c46e86.jpg,640,640,Psoriasis Pustulosa,0,0,615,589
1_jpg.rf.937b9b74fd1c030aaa960bebd343bc54.jpg,640,640,Psoriasis Eritrodermica,0,0,639,639
psoriasis-palms-soles-163_jpg.rf.9454935094f104baedebf285ab0efab4.jpg,640,640,Psoriasis Pustulosa,10,0,640,626
Psoriasis-Guttate-90_jpg.rf.99634c85a7df5d2082138419c8d7a5d1.jpg,640,640,Psoriasis Guttata,10,0,640,635
psoriasis-erythrodermic-25_jpg.rf.9561f968bb59b6a0309eb1b2a143b483.jpg,640,640,Psoriasis Eritrodermica,0,0,639,637
Psoriasis-Chronic-Plaque-15_jpg.rf.978893f93376e65ac0e830fb0f8653af.jpg,640,640,Psoriasis Vulgar,25,4,640,640
psoriasis-160_jpg.rf.976a7f7a731e022b06f834e76110b60f.jpg,640,640,Psoriasis Inversa,1,24,640,640
Psoriasis-penis-2_jpg.rf.953fc0d641ae47908e76c61ad4f1c426.jpg,640,640,Psoriasis Inversa,0,0,639,638
psoriasis-100_jpg.rf.93b46d5b99c3bf68914d43c83f4eca32.jpg,640,640,Psoriasis Eritrodermica,0,0,639,636
Erythrodermic-psoriasis-on-legs-300x279_jpg.rf.957f3e2644500e768fd4184373257b8c.jpg,640,640,Psoriasis Eritrodermica,0,3,230,630
Erythrodermic-psoriasis-on-legs-300x279_jpg.rf.957f3e2644500e768fd4184373257b8c.jpg,640,640,Psoriasis Eritrodermica,238,20,568,640
Psoriasis-Hand-45_jpg.rf.97689d7e254fdfdeb236e614926fb4b4.jpg,640,640,Psoriasis Vulgar,0,0,639,638
2505_jpg.rf.9713ab9d5c81ed804deedc7c4858e517.jpg,640,640,Psoriasis Guttata,0,2,638,640
Psoriasis-penis-25_jpg.rf.9b37bab73c914150a2753f048e6e40b7.jpg,640,640,Psoriasis Inversa,104,10,640,572
psoriasis-150_jpg.rf.99386e589a805bfd20cf056f69cf4510.jpg,640,640,Psoriasis Vulgar,305,55,640,640
psoriasis-150_jpg.rf.99386e589a805bfd20cf056f69cf4510.jpg,640,640,Psoriasis Vulgar,14,18,303,637
psoriasis-palms-soles-117_jpg.rf.9613de2bd39ec0bf7e4077962db5803d.jpg,640,640,Psoriasis Pustulosa,0,0,639,638
psoriasis-117_jpg.rf.9c9667ed15ef20057089d815a1f1cc87.jpg,640,640,Psoriasis Vulgar,71,96,302,334
psoriasis-117_jpg.rf.9c9667ed15ef20057089d815a1f1cc87.jpg,640,640,Psoriasis Vulgar,395,161,636,626
Psoriasis-Chronic-Plaque-1873_jpg.rf.9c02a58619e4b2696c8bd02031447402.jpg,640,640,Psoriasis Vulgar,6,0,640,640
Psoriasis-Guttate-11_jpg.rf.9a86c8778ccfeed2fbb65bd49c21bad1.jpg,640,640,Psoriasis Guttata,0,0,639,638
Psoriasis-penis-22_jpg.rf.9a6259c4c34c346ac0b7bb851fbba4c1.jpg,640,640,Psoriasis Inversa,15,18,639,638
F1-large_jpg.rf.988d64fcc2757190b0abfdb441364344.jpg,640,640,Psoriasis Eritrodermica,0,0,639,640
psoriasis-pustular-generalized-19_jpg.rf.98a165d1531e739ce5112f6fbc529d64.jpg,640,640,Psoriasis Pustulosa,0,0,636,627
Psoriasis-Chronic-Plaque-109_jpg.rf.963966e0ccf3c0752bd801865bcb1894.jpg,640,640,Psoriasis Vulgar,0,0,627,639
Psoriasis-Chronic-Plaque-1262_jpg.rf.95d5ce367644ebb4a59b53aa951f98a9.jpg,640,640,Psoriasis Vulgar,0,51,640,640
Psoriasis-Guttate-30_jpg.rf.9a1b4892f35102abdf54fc4f100b7447.jpg,640,640,Psoriasis Guttata,1,28,640,640
psoriasis-palms-soles-160_jpg.rf.96f7e53de7b39f13c58fd26089fdbaa0.jpg,640,640,Psoriasis Pustulosa,0,4,631,640
psoriasis-152_jpg.rf.9cac732f95cffdc7d326e3625b4aefe2.jpg,640,640,Psoriasis Vulgar,0,0,638,639
psoriasis-141_jpg.rf.9cb996f65a7cf5f279c9a064b3e9b049.jpg,640,640,Psoriasis Guttata,2,0,640,635
psoriasis-palms-soles-133_jpg.rf.9512cb5388dae543d9960902b041ab25.jpg,640,640,Psoriasis Pustulosa,4,25,640,640
Psoriasis-Chronic-Plaque-175_jpg.rf.97efee9b677b317129b4573566aff0a0.jpg,640,640,Psoriasis Inversa,20,79,640,633
psoriasis-palms-soles-89_jpg.rf.9d78632c9d1f3ad63938fcb8b89f9382.jpg,640,640,Psoriasis Pustulosa,22,24,640,534
Psoriasis-inversus-1_jpg.rf.9cd7ba13c3e055de70a302f55b53be28.jpg,640,640,Psoriasis Inversa,0,0,639,638
psoriasis-125_jpg.rf.9cbefaa7495e6109173afad339b4403e.jpg,640,640,Psoriasis Pustulosa,0,21,627,640
Psoriasis-Guttate-122_jpg.rf.9cc6164d9391ff360cbc7f523a4542d9.jpg,640,640,Psoriasis Guttata,42,1,635,640
Psoriasis-Chronic-Plaque-1872_jpg.rf.9de70d3fd3362f6c74fc81f53cb438da.jpg,640,640,Psoriasis Vulgar,0,0,636,635
Psoriasis-Hand-23_jpg.rf.a0da1c5c380069082e20f7dbb3f44708.jpg,640,640,Psoriasis Eritrodermica,49,175,623,552
psoriasis-erythrodermic-29_jpg.rf.9ea339e549d8f056e363f3807242d1b1.jpg,640,640,Psoriasis Pustulosa,0,44,639,604
Psoriasis-Chronic-Plaque-197_jpg.rf.a24f153cabc77846bd5d95be7ee4d470.jpg,640,640,Psoriasis Vulgar,0,0,638,639
psoriasis-111_jpg.rf.a09c691a6ab6864f87672e1b033d59b1.jpg,640,640,Psoriasis Vulgar,0,13,617,640
Psoriasis-Chronic-Plaque-175_jpg.rf.a1747f622199145ecbeb7198c4e93362.jpg,640,640,Psoriasis Inversa,0,0,556,631
psoriasis-palms-soles-119_jpg.rf.9ff330caba1927795099b80a18e617e5.jpg,640,640,Psoriasis Vulgar,0,0,639,638
Psoriasis-Anus-10_jpg.rf.9f968a9c9a617e1b0890131db5cecd90.jpg,640,640,Psoriasis Inversa,0,0,638,638
Snapshot_diagnosis_erythroderma_erythrodermic_psoriasis__Oliver_Starr_jpg.rf.a11e1a93326d42a45d20986a6f6aeb41.jpg,640,640,Psoriasis Eritrodermica,0,0,624,637
Psoriasis-Guttate-17_jpg.rf.a2794d42022d3e5234c13137533e1627.jpg,640,640,Psoriasis Guttata,0,0,637,621
psoriasis-49_jpg.rf.a28d3ada6f97f2b664af7f0b732a3927.jpg,640,640,Psoriasis Eritrodermica,0,0,639,639
psoriasis-palms-soles-99_jpg.rf.a3491dd3a9efff63197eaf590ac1ed6a.jpg,640,640,Psoriasis Pustulosa,20,0,640,615
Psoriasis-Chronic-Plaque-1873_jpg.rf.a05fb41e4cf6e203df91412b47d1f2d4.jpg,640,640,Psoriasis Vulgar,0,0,636,636
erythrodermic-psoriasis_jpg.rf.9eee5da951993f19380af6fa5965df82.jpg,640,640,Psoriasis Eritrodermica,0,0,633,635
psoriasis-149_jpg.rf.a29b6d3fd3ddfb3a9d3b07baf92e2797.jpg,640,640,Psoriasis Vulgar,0,0,639,638
Psoriasis-penis-1_jpg.rf.9e12d665a30c72c3dc06a01c27072c32.jpg,640,640,Psoriasis Inversa,0,135,629,594
Psoriasis-Chronic-Plaque-155_jpg.rf.a34597dfd537bb6f9934dd0000e3aa0d.jpg,640,640,Psoriasis Vulgar,0,0,632,638
psoriasis-guttata-c3b3-psoriasis-en-gotas-afectacic3b3n-generalizada-del-tronco-dr-lauzurica-dermatc3b3logo-www-lauzuricaderma-com_jpg.rf.9dde82b4ec56740c33b49b452848c49a.jpg,640,640,Psoriasis Guttata,0,0,640,640
Psoriasis-Chronic-Plaque-163_jpg.rf.a1be9453faa1a30ef5829e735f07a430.jpg,640,640,Psoriasis Guttata,0,4,636,640
psoriasis-palms-soles-89_jpg.rf.a365aed0844e3e93b86dd2aa1ad7d317.jpg,640,640,Psoriasis Pustulosa,0,80,639,633
guttate-psoriasis-on-leg-260nw-1051765565_jpg.rf.a3a8b5274d976a875d44ab14096c1b09.jpg,640,640,Psoriasis Guttata,17,57,640,602
psoriasis-palms-soles-156_jpg.rf.a4d05e4e0c16c4fc7b56e868cccbd6d3.jpg,640,640,Psoriasis Pustulosa,24,2,620,640
psoriasis-146_jpg.rf.9e7dc04946c67734f2f18eae93afec36.jpg,640,640,Psoriasis Eritrodermica,45,0,605,638
psoriasis-146_jpg.rf.9e7dc04946c67734f2f18eae93afec36.jpg,640,640,Psoriasis Eritrodermica,0,39,119,639
psoriasis-146_jpg.rf.9e7dc04946c67734f2f18eae93afec36.jpg,640,640,Psoriasis Eritrodermica,535,48,636,623
psoriasis-128_jpg.rf.a4b7adb32c345e426d5db679ac4a4fbc.jpg,640,640,Psoriasis Vulgar,0,0,636,621
Psoriasis-inversus-24_jpg.rf.a067482a045d504db56ebd5371c270e5.jpg,640,640,Psoriasis Inversa,1,2,640,640
Psoriasis-Chronic-Plaque-168_jpg.rf.a4dd5ae3f82085a09cd65893bd1214e9.jpg,640,640,Psoriasis Guttata,0,0,639,638
psoriasis-128_jpg.rf.a491203655232e9f8e941f0f3f4364e4.jpg,640,640,Psoriasis Vulgar,0,0,639,639
psoriasis-125_jpg.rf.a3a5d378ef95cd2facdcb3d9148db193.jpg,640,640,Psoriasis Pustulosa,0,0,638,638
psoriasis-77_jpg.rf.a4fc2c80544edef96e725e0dc55a6ed2.jpg,640,640,Psoriasis Inversa,0,0,631,639
Psoriasis-Hand-8_jpg.rf.a5a792b762745faca450740bc739f8f4.jpg,640,640,Psoriasis Vulgar,20,0,640,615
psoriasis-56_jpg.rf.a36f54a5463b162c96d4dc076171a2fa.jpg,640,640,Psoriasis Eritrodermica,69,4,638,640
Psoriasis-Chronic-Plaque-104_jpg.rf.a6046eb7e3a12c5709eb1b9a749b6dd8.jpg,640,640,Psoriasis Eritrodermica,0,25,639,609
psoriasis-guttata-c3b3-psoriasis-en-gotas-lesiones-en-brazoz-dr-lauzurica-dermatc3b3logo-www-lauzuricaderma-com_jpg.rf.a8cebc088821a69718ea9903151dea92.jpg,640,640,Psoriasis Guttata,0,16,610,640
Psoriasis-Guttate-30_jpg.rf.a5fff02eb360f9bb8f01ff64bb67b75f.jpg,640,640,Psoriasis Guttata,0,0,639,638
Psoriasis-Guttate-90_jpg.rf.a6b6668d3146e4be40caf5a9109adca9.jpg,640,640,Psoriasis Guttata,0,0,639,638
psoriasis-erythrodermic-251_jpg.rf.a8ef64b19b8d5d260f1b44486554b977.jpg,640,640,Psoriasis Eritrodermica,0,0,639,638
psoriasis-erythrodermic-34_jpg.rf.a380c9d4d0850c302175e9f94f8fc492.jpg,640,640,Psoriasis Eritrodermica,50,5,640,524
psoriasis-palms-soles-172_jpg.rf.a8cf2d85bfe05aca85b47156c38f2479.jpg,640,640,Psoriasis Pustulosa,0,3,633,640
Psoriasis-Light-Sensative-21_jpg.rf.a8f29ea583a65e5d8989fc218e968fd7.jpg,640,640,Psoriasis Eritrodermica,0,0,606,588
psoriasis-palms-soles-187_jpg.rf.a88f55ae55578f0abf73406e6d7d8784.jpg,640,640,Psoriasis Pustulosa,16,0,395,635
psoriasis-palms-soles-187_jpg.rf.a88f55ae55578f0abf73406e6d7d8784.jpg,640,640,Psoriasis Pustulosa,311,0,640,556
psoriasis-155_jpg.rf.a634c9b88793d1838e8e853ccda10deb.jpg,640,640,Psoriasis Pustulosa,7,0,640,638
Psoriasis-inversus-28_jpg.rf.a6323feccd651322cb79c1864bb2412c.jpg,640,640,Psoriasis Inversa,9,96,572,496
Psoriasis-Chronic-Plaque-1873_jpg.rf.ab310c0ffac97a3c4f106281b75dc6f2.jpg,640,640,Psoriasis Vulgar,0,0,637,634
Psoriasis-Hand-56_jpg.rf.a675749feec624893b55240829e6f5e8.jpg,640,640,Psoriasis Vulgar,79,12,640,640
psoriasis-palms-soles-83_jpg.rf.a8d6db6c4a5de2f6d55f990df36db7a2.jpg,640,640,Psoriasis Pustulosa,0,0,600,638
Psoriasis-Guttate-112_jpg.rf.a9a16ede7085947cf26e585a29a2fba2.jpg,640,640,Psoriasis Guttata,0,0,639,638
Psoriasis-Chronic-Plaque-107_jpg.rf.a6ebda2d2223944cfa04ae94f3d32874.jpg,640,640,Psoriasis Vulgar,0,0,639,638
Psoriasis-Hand-2_jpg.rf.aa9e1b2529df35aeb8f6ac8c23da6858.jpg,640,640,Psoriasis Eritrodermica,0,0,639,638
unnamed3_jpg.rf.aacd4550529dd9ebaed86e99823e318f.jpg,640,640,Psoriasis Guttata,0,0,638,631
Psoriasis-penis-9_jpg.rf.a6d9c8d226f283830a5300c2c8c8fec3.jpg,640,640,Psoriasis Inversa,29,31,638,527
Psoriasis-Chronic-Plaque-154_jpg.rf.a972da4f2a8802d423fc3b8a2091d9f7.jpg,640,640,Psoriasis Vulgar,1,22,640,640
psoriasis-128_jpg.rf.a8f9b02f894c12648bb297b0b737d4a2.jpg,640,640,Psoriasis Vulgar,2,0,640,637
Psoriasis-Chronic-Plaque-142_jpg.rf.ab79547fa913df86f122071b0f3be222.jpg,640,640,Psoriasis Vulgar,0,0,639,638
Psoriasis-Chronic-Plaque-144_jpg.rf.abbd7fcff5cef000cbea912683a84a90.jpg,640,640,Psoriasis Vulgar,2,0,640,639
figure49_jpg.rf.a9648e63cbfa8803676208333f386703.jpg,640,640,Psoriasis Eritrodermica,0,5,638,640
Psoriasis-Chronic-Plaque-104_jpg.rf.b00b096bf8047fcd1d137ae886836096.jpg,640,640,Psoriasis Eritrodermica,8,35,640,623
